,address,estimatedICX,stake,totalDelegated,balance,unstake,unstakeBlockHeight,remainingBlocks,totalBonded,total,names,date
4620,hxe5327aade005b19cb18bc993513c5cfcacd159e9,0.0,0.0,0.0,86833.49304856754,0.0,0.0,0.0,,86833.49304856754,unkEx_d1,2021_08_11
4621,hxf2b4e7eab4f14f49e5dce378c2a0389c379ac628,0.0,0.0,0.0,409028.6869898366,0.0,0.0,0.0,,409028.6869898366,upbit_hot5,2021_08_11
4622,hxfdb57e23c32f9273639d6dda45068d85ee43fe08,0.0,0.0,0.0,399894.6921300776,0.0,0.0,0.0,,399894.6921300776,upbit_hot2,2021_08_11
4623,hxff1c8ebad1a3ce1ac192abe49013e75db49057f8,0.0,0.0,0.0,2.4638210289407327,0.0,0.0,0.0,,2.4638210289407327,velic_stave,2021_08_11
4624,hx0cdf40498ef03e6a48329836c604aa4cea48c454,0.0,0.0,0.0,106629.69240653967,0.0,0.0,0.0,,106629.69240653967,bithumb_2,2021_08_12
4625,hx14ea4bca6f205fecf677ac158296b7f352609871,0.0,0.0,0.0,15571.463788397448,0.0,0.0,0.0,,15571.463788397448,latoken,2021_08_12
4626,hx1729b35b690d51e9944b2e94075acff986ea0675,0.0,0.0,0.0,65837260.9985,0.0,0.0,0.0,,65837260.9985,binance_cold1,2021_08_12
4627,hx23cb1d823ef96ac22ae30c986a78bdbf3da976df,227038.6950556824,12080466.3134,12080466.3134,1017102.3570522286,0.0,0.0,0.0,,13097568.67045223,bitvavo_cold,2021_08_12
4628,hx307c01535bfd1fb86b3b309925ae6970680eb30d,0.0,0.0,0.0,233612.86042856,0.0,0.0,0.0,,233612.86042856,velic_hot,2021_08_12
4629,hx3881f2ba4e3265a11cf61dd68a571083c7c7e6a5,0.0,0.0,0.0,36756.66058019,0.0,0.0,0.0,,36756.66058019,coinex,2021_08_12
4630,hx4a01996877ac535a63e0107c926fb60f1d33c532,0.0,0.0,0.0,381450.570966421,0.0,0.0,0.0,,381450.570966421,upbit_hot3,2021_08_12
4631,hx562dc1e2c7897432c298115bc7fbcc3b9d5df294,0.0,0.0,0.0,32958820.92379489,0.0,0.0,0.0,,32958820.92379489,upbit_cold,2021_08_12
4632,hx6332c8a8ce376a5fc7f976d1bc4805a5d8bf1310,0.0,0.0,0.0,373242.2718174055,0.0,0.0,0.0,,373242.2718174055,upbit_hot1,2021_08_12
4633,hx68646780e14ee9097085f7280ab137c3633b4b5f,0.0,0.0,0.0,22150251.161608465,0.0,0.0,0.0,,22150251.161608465,kraken_hot,2021_08_12
4634,hx6d14b2b77a9e73c5d5804d43c7e3c3416648ae3d,0.0,0.0,0.0,2832768.47808287,0.0,0.0,0.0,,2832768.47808287,bithumb_3,2021_08_12
4635,hx6eb81220f547087b82e5a3de175a5dc0d854a3cd,0.0,0.0,0.0,2553159.21228933,0.0,0.0,0.0,,2553159.21228933,bithumb_1,2021_08_12
4636,hx85532472e789802a943bd34a8aeb86668bc23265,0.0,0.0,0.0,2441320.0729314927,0.0,0.0,0.0,,2441320.0729314927,unkEx_c1,2021_08_12
4637,hx8d28bc4d785d331eb4e577135701eb388e9a469d,0.0,0.0,0.0,370070.367885946,0.0,0.0,0.0,,370070.367885946,upbit_hot4,2021_08_12
4638,hx94a7cd360a40cbf39e92ac91195c2ee3c81940a6,716.7425015432099,520000.0,520000.0,4999.76473,0.0,0.0,0.0,,524999.76473,unkEx_c2,2021_08_12
4639,hx99cc8eb746de5885f5e5992f084779fc0c2c135b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,binance_cold2,2021_08_12
4640,hx9f0c84a113881f0617172df6fc61a8278eb540f5,259934.4135802469,50000000.0,50000000.0,6639652.201812319,0.0,0.0,0.0,,56639652.20181232,binance_cold3,2021_08_12
4641,hxa390d24fdcba68515b492ffc553192802706a121,0.0,0.0,0.0,727052.5471673063,0.0,0.0,0.0,,727052.5471673063,bitvavo_hot,2021_08_12
4642,hxa527f96d8b988a31083167f368105fc0f2ab1143,0.0,0.0,0.0,13761540.877837293,0.0,0.0,0.0,,13761540.877837293,binance.us,2021_08_12
4643,hxb7f3d4bb2eb521f3c68f85bbc087d1e56a816fd6,0.0,0.0,0.0,428271.2776921528,0.0,0.0,0.0,,428271.2776921528,crypto.com,2021_08_12
4644,hxbf90314546bbc3ed980454c9e2a9766160389302,0.0,0.0,0.0,50.00001994137636,0.0,0.0,0.0,,50.00001994137636,upbit_hot_old,2021_08_12
4645,hxc4193cda4a75526bf50896ec242d6713bb6b02a3,0.0,0.0,0.0,4593769.953904385,0.0,0.0,0.0,,4593769.953904385,binance_hot,2021_08_12
4646,hxd9fb974459fe46eb9d5a7c438f17ae6e75c0f2d1,0.0,0.0,0.0,4155202.040199678,0.0,0.0,0.0,,4155202.040199678,huobi,2021_08_12
4647,hxe5327aade005b19cb18bc993513c5cfcacd159e9,0.0,0.0,0.0,86833.49304856754,0.0,0.0,0.0,,86833.49304856754,unkEx_d1,2021_08_12
4648,hxf2b4e7eab4f14f49e5dce378c2a0389c379ac628,0.0,0.0,0.0,344458.13054955663,0.0,0.0,0.0,,344458.13054955663,upbit_hot5,2021_08_12
4649,hxfdb57e23c32f9273639d6dda45068d85ee43fe08,0.0,0.0,0.0,332989.15393985366,0.0,0.0,0.0,,332989.15393985366,upbit_hot2,2021_08_12
4650,hxff1c8ebad1a3ce1ac192abe49013e75db49057f8,0.0,0.0,0.0,1.9052028245752413,0.0,0.0,0.0,,1.9052028245752413,velic_stave,2021_08_12
4651,hx0cdf40498ef03e6a48329836c604aa4cea48c454,0.0,0.0,0.0,105254.95519165968,0.0,0.0,0.0,,105254.95519165968,bithumb_2,2021_08_13
4652,hx14ea4bca6f205fecf677ac158296b7f352609871,0.0,0.0,0.0,15571.463788397448,0.0,0.0,0.0,,15571.463788397448,latoken,2021_08_13
4653,hx1729b35b690d51e9944b2e94075acff986ea0675,0.0,0.0,0.0,65837260.9985,0.0,0.0,0.0,,65837260.9985,binance_cold1,2021_08_13
4654,hx23cb1d823ef96ac22ae30c986a78bdbf3da976df,230485.30056590223,12080466.3134,12080466.3134,1017102.3570522286,0.0,0.0,0.0,,13097568.67045223,bitvavo_cold,2021_08_13
4655,hx307c01535bfd1fb86b3b309925ae6970680eb30d,0.0,0.0,0.0,231685.85417856,0.0,0.0,0.0,,231685.85417856,velic_hot,2021_08_13
4656,hx3881f2ba4e3265a11cf61dd68a571083c7c7e6a5,0.0,0.0,0.0,76799.88995353,0.0,0.0,0.0,,76799.88995353,coinex,2021_08_13
4657,hx4a01996877ac535a63e0107c926fb60f1d33c532,0.0,0.0,0.0,424047.15743061097,0.0,0.0,0.0,,424047.15743061097,upbit_hot3,2021_08_13
4658,hx562dc1e2c7897432c298115bc7fbcc3b9d5df294,0.0,0.0,0.0,31958819.69129489,0.0,0.0,0.0,,31958819.69129489,upbit_cold,2021_08_13
4659,hx6332c8a8ce376a5fc7f976d1bc4805a5d8bf1310,0.0,0.0,0.0,432633.8794738955,0.0,0.0,0.0,,432633.8794738955,upbit_hot1,2021_08_13
4660,hx68646780e14ee9097085f7280ab137c3633b4b5f,0.0,0.0,0.0,22147279.110716395,0.0,0.0,0.0,,22147279.110716395,kraken_hot,2021_08_13
4661,hx6d14b2b77a9e73c5d5804d43c7e3c3416648ae3d,0.0,0.0,0.0,2876633.7127081607,0.0,0.0,0.0,,2876633.7127081607,bithumb_3,2021_08_13
4662,hx6eb81220f547087b82e5a3de175a5dc0d854a3cd,0.0,0.0,0.0,2503159.21103933,0.0,0.0,0.0,,2503159.21103933,bithumb_1,2021_08_13
4663,hx85532472e789802a943bd34a8aeb86668bc23265,0.0,0.0,0.0,2591049.488022608,0.0,0.0,0.0,,2591049.488022608,unkEx_c1,2021_08_13
4664,hx8d28bc4d785d331eb4e577135701eb388e9a469d,0.0,0.0,0.0,443758.9731238855,0.0,0.0,0.0,,443758.9731238855,upbit_hot4,2021_08_13
4665,hx94a7cd360a40cbf39e92ac91195c2ee3c81940a6,865.100587962963,520000.0,520000.0,4999.76473,0.0,0.0,0.0,,524999.76473,unkEx_c2,2021_08_13
4666,hx99cc8eb746de5885f5e5992f084779fc0c2c135b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,binance_cold2,2021_08_13
4667,hx9f0c84a113881f0617172df6fc61a8278eb540f5,274199.61419753084,50000000.0,50000000.0,6639652.201812319,0.0,0.0,0.0,,56639652.20181232,binance_cold3,2021_08_13
4668,hxa390d24fdcba68515b492ffc553192802706a121,0.0,0.0,0.0,766353.9356346263,0.0,0.0,0.0,,766353.9356346263,bitvavo_hot,2021_08_13
4669,hxa527f96d8b988a31083167f368105fc0f2ab1143,0.0,0.0,0.0,13734846.856431002,0.0,0.0,0.0,,13734846.856431002,binance.us,2021_08_13
4670,hxb7f3d4bb2eb521f3c68f85bbc087d1e56a816fd6,0.0,0.0,0.0,420765.6267422292,0.0,0.0,0.0,,420765.6267422292,crypto.com,2021_08_13
4671,hxbf90314546bbc3ed980454c9e2a9766160389302,0.0,0.0,0.0,50.00001994137636,0.0,0.0,0.0,,50.00001994137636,upbit_hot_old,2021_08_13
4672,hxc4193cda4a75526bf50896ec242d6713bb6b02a3,0.0,0.0,0.0,5191769.294144153,0.0,0.0,0.0,,5191769.294144153,binance_hot,2021_08_13
4673,hxd9fb974459fe46eb9d5a7c438f17ae6e75c0f2d1,0.0,0.0,0.0,4209736.420241028,0.0,0.0,0.0,,4209736.420241028,huobi,2021_08_13
4674,hxe5327aade005b19cb18bc993513c5cfcacd159e9,0.0,0.0,0.0,86833.49304856754,0.0,0.0,0.0,,86833.49304856754,unkEx_d1,2021_08_13
4675,hxf2b4e7eab4f14f49e5dce378c2a0389c379ac628,0.0,0.0,0.0,427791.4237037466,0.0,0.0,0.0,,427791.4237037466,upbit_hot5,2021_08_13
4676,hxfdb57e23c32f9273639d6dda45068d85ee43fe08,0.0,0.0,0.0,404800.4212895136,0.0,0.0,0.0,,404800.4212895136,upbit_hot2,2021_08_13
4677,hxff1c8ebad1a3ce1ac192abe49013e75db49057f8,0.0,0.0,0.0,1.8708138245752413,0.0,0.0,0.0,,1.8708138245752413,velic_stave,2021_08_13
4678,hx0cdf40498ef03e6a48329836c604aa4cea48c454,0.0,0.0,0.0,221150.65902098204,0.0,0.0,0.0,,221150.65902098204,bithumb_2,2021_08_14
4679,hx14ea4bca6f205fecf677ac158296b7f352609871,0.0,0.0,0.0,15571.463788397448,0.0,0.0,0.0,,15571.463788397448,latoken,2021_08_14
4680,hx1729b35b690d51e9944b2e94075acff986ea0675,0.0,0.0,0.0,65837260.9985,0.0,0.0,0.0,,65837260.9985,binance_cold1,2021_08_14
4681,hx23cb1d823ef96ac22ae30c986a78bdbf3da976df,233921.85766355583,12080466.3134,12080466.3134,1017102.3570522286,0.0,0.0,0.0,,13097568.67045223,bitvavo_cold,2021_08_14
4682,hx307c01535bfd1fb86b3b309925ae6970680eb30d,0.0,0.0,0.0,231741.85167856,0.0,0.0,0.0,,231741.85167856,velic_hot,2021_08_14
4683,hx3881f2ba4e3265a11cf61dd68a571083c7c7e6a5,0.0,0.0,0.0,53827.70692258,0.0,0.0,0.0,,53827.70692258,coinex,2021_08_14
4684,hx4a01996877ac535a63e0107c926fb60f1d33c532,0.0,0.0,0.0,387046.37115741096,0.0,0.0,0.0,,387046.37115741096,upbit_hot3,2021_08_14
4685,hx562dc1e2c7897432c298115bc7fbcc3b9d5df294,0.0,0.0,0.0,31958819.69129489,0.0,0.0,0.0,,31958819.69129489,upbit_cold,2021_08_14
4686,hx6332c8a8ce376a5fc7f976d1bc4805a5d8bf1310,0.0,0.0,0.0,382008.6275158754,0.0,0.0,0.0,,382008.6275158754,upbit_hot1,2021_08_14
4687,hx68646780e14ee9097085f7280ab137c3633b4b5f,0.0,0.0,0.0,22417579.453098875,0.0,0.0,0.0,,22417579.453098875,kraken_hot,2021_08_14
4688,hx6d14b2b77a9e73c5d5804d43c7e3c3416648ae3d,0.0,0.0,0.0,2938053.244523932,0.0,0.0,0.0,,2938053.244523932,bithumb_3,2021_08_14
4689,hx6eb81220f547087b82e5a3de175a5dc0d854a3cd,0.0,0.0,0.0,2303159.20978933,0.0,0.0,0.0,,2303159.20978933,bithumb_1,2021_08_14
4690,hx85532472e789802a943bd34a8aeb86668bc23265,0.0,0.0,0.0,2646967.355272608,0.0,0.0,0.0,,2646967.355272608,unkEx_c1,2021_08_14
4691,hx8d28bc4d785d331eb4e577135701eb388e9a469d,0.0,0.0,0.0,402702.3229455055,0.0,0.0,0.0,,402702.3229455055,upbit_hot4,2021_08_14
4692,hx94a7cd360a40cbf39e92ac91195c2ee3c81940a6,1013.0261435185186,520000.0,520000.0,4999.756404,0.0,0.0,0.0,,524999.756404,unkEx_c2,2021_08_14
4693,hx99cc8eb746de5885f5e5992f084779fc0c2c135b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,binance_cold2,2021_08_14
4694,hx9f0c84a113881f0617172df6fc61a8278eb540f5,288423.225308642,50000000.0,50000000.0,6639652.201812319,0.0,0.0,0.0,,56639652.20181232,binance_cold3,2021_08_14
4695,hxa390d24fdcba68515b492ffc553192802706a121,0.0,0.0,0.0,833306.6060113574,0.0,0.0,0.0,,833306.6060113574,bitvavo_hot,2021_08_14
4696,hxa527f96d8b988a31083167f368105fc0f2ab1143,0.0,0.0,0.0,13668964.807061002,0.0,0.0,0.0,,13668964.807061002,binance.us,2021_08_14
4697,hxb7f3d4bb2eb521f3c68f85bbc087d1e56a816fd6,0.0,0.0,0.0,406283.1410822292,0.0,0.0,0.0,,406283.1410822292,crypto.com,2021_08_14
4698,hxbf90314546bbc3ed980454c9e2a9766160389302,0.0,0.0,0.0,50.00001994137636,0.0,0.0,0.0,,50.00001994137636,upbit_hot_old,2021_08_14
4699,hxc4193cda4a75526bf50896ec242d6713bb6b02a3,0.0,0.0,0.0,5336044.715982599,0.0,0.0,0.0,,5336044.715982599,binance_hot,2021_08_14
4700,hxd9fb974459fe46eb9d5a7c438f17ae6e75c0f2d1,0.0,0.0,0.0,4302748.844235018,0.0,0.0,0.0,,4302748.844235018,huobi,2021_08_14
4701,hxe5327aade005b19cb18bc993513c5cfcacd159e9,0.0,0.0,0.0,86833.49304856754,0.0,0.0,0.0,,86833.49304856754,unkEx_d1,2021_08_14
4702,hxf2b4e7eab4f14f49e5dce378c2a0389c379ac628,0.0,0.0,0.0,381093.24647290586,0.0,0.0,0.0,,381093.24647290586,upbit_hot5,2021_08_14
4703,hxfdb57e23c32f9273639d6dda45068d85ee43fe08,0.0,0.0,0.0,385613.1533263037,0.0,0.0,0.0,,385613.1533263037,upbit_hot2,2021_08_14
4704,hxff1c8ebad1a3ce1ac192abe49013e75db49057f8,0.0,0.0,0.0,1.8364263245752408,0.0,0.0,0.0,,1.8364263245752408,velic_stave,2021_08_14
4705,hx0cdf40498ef03e6a48329836c604aa4cea48c454,0.0,0.0,0.0,101762.94799495205,0.0,0.0,0.0,,101762.94799495205,bithumb_2,2021_08_15
4706,hx14ea4bca6f205fecf677ac158296b7f352609871,0.0,0.0,0.0,15571.463788397448,0.0,0.0,0.0,,15571.463788397448,latoken,2021_08_15
4707,hx1729b35b690d51e9944b2e94075acff986ea0675,0.0,0.0,0.0,65837260.9985,0.0,0.0,0.0,,65837260.9985,binance_cold1,2021_08_15
4708,hx23cb1d823ef96ac22ae30c986a78bdbf3da976df,237328.2695235107,12080466.3134,12080466.3134,1017102.3570522286,0.0,0.0,0.0,,13097568.67045223,bitvavo_cold,2021_08_15
4709,hx307c01535bfd1fb86b3b309925ae6970680eb30d,0.0,0.0,0.0,232696.23892856,0.0,0.0,0.0,,232696.23892856,velic_hot,2021_08_15
4710,hx3881f2ba4e3265a11cf61dd68a571083c7c7e6a5,0.0,0.0,0.0,53527.54358513,0.0,0.0,0.0,,53527.54358513,coinex,2021_08_15
4711,hx4a01996877ac535a63e0107c926fb60f1d33c532,0.0,0.0,0.0,361990.29695326096,0.0,0.0,0.0,,361990.29695326096,upbit_hot3,2021_08_15
4712,hx562dc1e2c7897432c298115bc7fbcc3b9d5df294,0.0,0.0,0.0,31958819.69129489,0.0,0.0,0.0,,31958819.69129489,upbit_cold,2021_08_15
4713,hx6332c8a8ce376a5fc7f976d1bc4805a5d8bf1310,0.0,0.0,0.0,350941.65444295545,0.0,0.0,0.0,,350941.65444295545,upbit_hot1,2021_08_15
4714,hx68646780e14ee9097085f7280ab137c3633b4b5f,0.0,0.0,0.0,22431151.027084336,0.0,0.0,0.0,,22431151.027084336,kraken_hot,2021_08_15
4715,hx6d14b2b77a9e73c5d5804d43c7e3c3416648ae3d,0.0,0.0,0.0,3027622.59555877,0.0,0.0,0.0,,3027622.59555877,bithumb_3,2021_08_15
4716,hx6eb81220f547087b82e5a3de175a5dc0d854a3cd,0.0,0.0,0.0,2303159.20978933,0.0,0.0,0.0,,2303159.20978933,bithumb_1,2021_08_15
4717,hx85532472e789802a943bd34a8aeb86668bc23265,0.0,0.0,0.0,2678516.473528188,0.0,0.0,0.0,,2678516.473528188,unkEx_c1,2021_08_15
4718,hx8d28bc4d785d331eb4e577135701eb388e9a469d,0.0,0.0,0.0,349991.0594398355,0.0,0.0,0.0,,349991.0594398355,upbit_hot4,2021_08_15
4719,hx94a7cd360a40cbf39e92ac91195c2ee3c81940a6,1159.6541064814814,520000.0,520000.0,4999.756404,0.0,0.0,0.0,,524999.756404,unkEx_c2,2021_08_15
4720,hx99cc8eb746de5885f5e5992f084779fc0c2c135b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,binance_cold2,2021_08_15
4721,hx9f0c84a113881f0617172df6fc61a8278eb540f5,302522.0679012345,50000000.0,50000000.0,6639652.201812319,0.0,0.0,0.0,,56639652.20181232,binance_cold3,2021_08_15
4722,hxa390d24fdcba68515b492ffc553192802706a121,0.0,0.0,0.0,736278.0720045074,0.0,0.0,0.0,,736278.0720045074,bitvavo_hot,2021_08_15
4723,hxa527f96d8b988a31083167f368105fc0f2ab1143,0.0,0.0,0.0,13577687.602143932,0.0,0.0,0.0,,13577687.602143932,binance.us,2021_08_15
4724,hxb7f3d4bb2eb521f3c68f85bbc087d1e56a816fd6,0.0,0.0,0.0,402580.8558936307,0.0,0.0,0.0,,402580.8558936307,crypto.com,2021_08_15
4725,hxbf90314546bbc3ed980454c9e2a9766160389302,0.0,0.0,0.0,50.00001994137636,0.0,0.0,0.0,,50.00001994137636,upbit_hot_old,2021_08_15
4726,hxc4193cda4a75526bf50896ec242d6713bb6b02a3,0.0,0.0,0.0,5734445.674460299,0.0,0.0,0.0,,5734445.674460299,binance_hot,2021_08_15
4727,hxd9fb974459fe46eb9d5a7c438f17ae6e75c0f2d1,0.0,0.0,0.0,4309235.488690208,0.0,0.0,0.0,,4309235.488690208,huobi,2021_08_15
4728,hxe5327aade005b19cb18bc993513c5cfcacd159e9,0.0,0.0,0.0,86833.49304856754,0.0,0.0,0.0,,86833.49304856754,unkEx_d1,2021_08_15
4729,hxf2b4e7eab4f14f49e5dce378c2a0389c379ac628,0.0,0.0,0.0,360245.72827288584,0.0,0.0,0.0,,360245.72827288584,upbit_hot5,2021_08_15
4730,hxfdb57e23c32f9273639d6dda45068d85ee43fe08,0.0,0.0,0.0,406581.7451297783,0.0,0.0,0.0,,406581.7451297783,upbit_hot2,2021_08_15
4731,hxff1c8ebad1a3ce1ac192abe49013e75db49057f8,0.0,0.0,0.0,1.8020338245752408,0.0,0.0,0.0,,1.8020338245752408,velic_stave,2021_08_15
4732,hx0cdf40498ef03e6a48329836c604aa4cea48c454,0.0,0.0,0.0,62850.32307626205,0.0,0.0,0.0,,62850.32307626205,bithumb_2,2021_08_16
4733,hx14ea4bca6f205fecf677ac158296b7f352609871,0.0,0.0,0.0,15571.463788397448,0.0,0.0,0.0,,15571.463788397448,latoken,2021_08_16
4734,hx1729b35b690d51e9944b2e94075acff986ea0675,0.0,0.0,0.0,65837260.9985,0.0,0.0,0.0,,65837260.9985,binance_cold1,2021_08_16
4735,hx23cb1d823ef96ac22ae30c986a78bdbf3da976df,240714.5845583331,12080466.3134,12080466.3134,1017102.3570522286,0.0,0.0,0.0,,13097568.67045223,bitvavo_cold,2021_08_16
4736,hx307c01535bfd1fb86b3b309925ae6970680eb30d,0.0,0.0,0.0,200598.82535668,0.0,0.0,0.0,,200598.82535668,velic_hot,2021_08_16
4737,hx3881f2ba4e3265a11cf61dd68a571083c7c7e6a5,0.0,0.0,0.0,95640.54610224,0.0,0.0,0.0,,95640.54610224,coinex,2021_08_16
4738,hx4a01996877ac535a63e0107c926fb60f1d33c532,0.0,0.0,0.0,388634.502849301,0.0,0.0,0.0,,388634.502849301,upbit_hot3,2021_08_16
4739,hx562dc1e2c7897432c298115bc7fbcc3b9d5df294,0.0,0.0,0.0,30458818.56879489,0.0,0.0,0.0,,30458818.56879489,upbit_cold,2021_08_16
4740,hx6332c8a8ce376a5fc7f976d1bc4805a5d8bf1310,0.0,0.0,0.0,391277.7119711154,0.0,0.0,0.0,,391277.7119711154,upbit_hot1,2021_08_16
4741,hx68646780e14ee9097085f7280ab137c3633b4b5f,0.0,0.0,0.0,22498665.811723687,0.0,0.0,0.0,,22498665.811723687,kraken_hot,2021_08_16
4742,hx6d14b2b77a9e73c5d5804d43c7e3c3416648ae3d,0.0,0.0,0.0,3041790.821163657,0.0,0.0,0.0,,3041790.821163657,bithumb_3,2021_08_16
4743,hx6eb81220f547087b82e5a3de175a5dc0d854a3cd,0.0,0.0,0.0,2303159.20978933,0.0,0.0,0.0,,2303159.20978933,bithumb_1,2021_08_16
4744,hx85532472e789802a943bd34a8aeb86668bc23265,0.0,0.0,0.0,2708468.208699928,0.0,0.0,0.0,,2708468.208699928,unkEx_c1,2021_08_16
4745,hx8d28bc4d785d331eb4e577135701eb388e9a469d,0.0,0.0,0.0,390606.77626679547,0.0,0.0,0.0,,390606.77626679547,upbit_hot4,2021_08_16
4746,hx94a7cd360a40cbf39e92ac91195c2ee3c81940a6,1305.4170077160493,520000.0,520000.0,4999.756404,0.0,0.0,0.0,,524999.756404,unkEx_c2,2021_08_16
4747,hx99cc8eb746de5885f5e5992f084779fc0c2c135b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,binance_cold2,2021_08_16
4748,hx9f0c84a113881f0617172df6fc61a8278eb540f5,316537.73148148146,50000000.0,50000000.0,6639652.201812319,0.0,0.0,0.0,,56639652.20181232,binance_cold3,2021_08_16
4749,hxa390d24fdcba68515b492ffc553192802706a121,0.0,0.0,0.0,571592.7905746275,0.0,0.0,0.0,,571592.7905746275,bitvavo_hot,2021_08_16
4750,hxa527f96d8b988a31083167f368105fc0f2ab1143,0.0,0.0,0.0,14198306.417790286,0.0,0.0,0.0,,14198306.417790286,binance.us,2021_08_16
4751,hxb7f3d4bb2eb521f3c68f85bbc087d1e56a816fd6,0.0,0.0,0.0,388730.0111625868,0.0,0.0,0.0,,388730.0111625868,crypto.com,2021_08_16
4752,hxbf90314546bbc3ed980454c9e2a9766160389302,0.0,0.0,0.0,50.00001994137636,0.0,0.0,0.0,,50.00001994137636,upbit_hot_old,2021_08_16
4753,hxc4193cda4a75526bf50896ec242d6713bb6b02a3,0.0,0.0,0.0,6847612.362305556,0.0,0.0,0.0,,6847612.362305556,binance_hot,2021_08_16
4754,hxd9fb974459fe46eb9d5a7c438f17ae6e75c0f2d1,0.0,0.0,0.0,4372472.0752436975,0.0,0.0,0.0,,4372472.0752436975,huobi,2021_08_16
4755,hxe5327aade005b19cb18bc993513c5cfcacd159e9,0.0,0.0,0.0,86833.49304856754,0.0,0.0,0.0,,86833.49304856754,unkEx_d1,2021_08_16
4756,hxf2b4e7eab4f14f49e5dce378c2a0389c379ac628,0.0,0.0,0.0,391155.3750025808,0.0,0.0,0.0,,391155.3750025808,upbit_hot5,2021_08_16
4757,hxfdb57e23c32f9273639d6dda45068d85ee43fe08,0.0,0.0,0.0,466998.4155044583,0.0,0.0,0.0,,466998.4155044583,upbit_hot2,2021_08_16
4758,hxff1c8ebad1a3ce1ac192abe49013e75db49057f8,0.0,0.0,0.0,2.2605858245752413,0.0,0.0,0.0,,2.2605858245752413,velic_stave,2021_08_16
4759,hx0cdf40498ef03e6a48329836c604aa4cea48c454,0.0,0.0,0.0,100635.34164418012,0.0,0.0,0.0,,100635.34164418012,bithumb_2,2021_08_17
4760,hx14ea4bca6f205fecf677ac158296b7f352609871,0.0,0.0,0.0,15571.463788397448,0.0,0.0,0.0,,15571.463788397448,latoken,2021_08_17
4761,hx1729b35b690d51e9944b2e94075acff986ea0675,0.0,0.0,0.0,65837260.9985,0.0,0.0,0.0,,65837260.9985,binance_cold1,2021_08_17
4762,hx23cb1d823ef96ac22ae30c986a78bdbf3da976df,244131.04483085425,12080466.3134,12080466.3134,1017102.3570522286,0.0,0.0,0.0,,13097568.67045223,bitvavo_cold,2021_08_17
4763,hx307c01535bfd1fb86b3b309925ae6970680eb30d,0.0,0.0,0.0,194971.5877587,0.0,0.0,0.0,,194971.5877587,velic_hot,2021_08_17
4764,hx3881f2ba4e3265a11cf61dd68a571083c7c7e6a5,0.0,0.0,0.0,88739.34101597,0.0,0.0,0.0,,88739.34101597,coinex,2021_08_17
4765,hx4a01996877ac535a63e0107c926fb60f1d33c532,0.0,0.0,0.0,419855.64477230096,0.0,0.0,0.0,,419855.64477230096,upbit_hot3,2021_08_17
4766,hx562dc1e2c7897432c298115bc7fbcc3b9d5df294,0.0,0.0,0.0,29458817.33629489,0.0,0.0,0.0,,29458817.33629489,upbit_cold,2021_08_17
4767,hx6332c8a8ce376a5fc7f976d1bc4805a5d8bf1310,0.0,0.0,0.0,461763.17661423545,0.0,0.0,0.0,,461763.17661423545,upbit_hot1,2021_08_17
4768,hx68646780e14ee9097085f7280ab137c3633b4b5f,0.0,0.0,0.0,22417400.35119535,0.0,0.0,0.0,,22417400.35119535,kraken_hot,2021_08_17
4769,hx6d14b2b77a9e73c5d5804d43c7e3c3416648ae3d,0.0,0.0,0.0,3045320.353953427,0.0,0.0,0.0,,3045320.353953427,bithumb_3,2021_08_17
4770,hx6eb81220f547087b82e5a3de175a5dc0d854a3cd,0.0,0.0,0.0,2303159.20978933,0.0,0.0,0.0,,2303159.20978933,bithumb_1,2021_08_17
4771,hx85532472e789802a943bd34a8aeb86668bc23265,0.0,0.0,0.0,2782302.979931828,0.0,0.0,0.0,,2782302.979931828,unkEx_c1,2021_08_17
4772,hx8d28bc4d785d331eb4e577135701eb388e9a469d,0.0,0.0,0.0,457470.6122951855,0.0,0.0,0.0,,457470.6122951855,upbit_hot4,2021_08_17
4773,hx94a7cd360a40cbf39e92ac91195c2ee3c81940a6,1452.47750154321,520000.0,520000.0,4999.756404,0.0,0.0,0.0,,524999.756404,unkEx_c2,2021_08_17
4774,hx99cc8eb746de5885f5e5992f084779fc0c2c135b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,binance_cold2,2021_08_17
4775,hx9f0c84a113881f0617172df6fc61a8278eb540f5,330678.1635802469,50000000.0,50000000.0,6639652.201812319,0.0,0.0,0.0,,56639652.20181232,binance_cold3,2021_08_17
4776,hxa390d24fdcba68515b492ffc553192802706a121,0.0,0.0,0.0,734689.5870873875,0.0,0.0,0.0,,734689.5870873875,bitvavo_hot,2021_08_17
4777,hxa527f96d8b988a31083167f368105fc0f2ab1143,0.0,0.0,0.0,14133423.388523703,0.0,0.0,0.0,,14133423.388523703,binance.us,2021_08_17
4778,hxb7f3d4bb2eb521f3c68f85bbc087d1e56a816fd6,0.0,0.0,0.0,332469.6472920768,0.0,0.0,0.0,,332469.6472920768,crypto.com,2021_08_17
